text,language,longitude,latitude,retweet_count,favorite_count,user_id,user_location,followers_count,friends_count,is_retweet,is_quote,tweet_created_at
RT @ScallywagRay: The Prime Minister has secured three pay rises in just a year  taking his salary to $549 229 annually.....  Scott Morriso,en,,,270,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-22 08:49:51
RT @ErieNotEerie: I find it funny how the same people who are telling us to move on from January 6th still haven’t moved on from the South,en,,,5409,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-22 08:47:30
Orchid in the morning light. @ Mentone Beach ,en,145.05930075,-37.98890278,0,0,15510386,mentone vic australia,3530,4734,False,False,2021-05-22 08:30:00
@WendyNorthey Au contraire  it sent me right to the scotch. ,en,,,0,0,15510386,mentone vic australia,3530,4734,False,False,2021-05-22 08:15:37
Word.  Fables of the Insurrection  by @gregolear ,en,,,0,0,15510386,mentone vic australia,3530,4734,False,False,2021-05-22 08:14:13
RT @LeipzigSyd: Do you boycott Harvey Norman?  #auspo,en,,,86,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-22 02:27:45
RT @timpoliti: “It is a simple equation. Beyond a certain point  one which Australia has long since crossed  the more Murdoch you have  the,en,,,65,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-22 01:19:43
"RT @mcsweeneys: ""Barrett’s pro-women credentials are so stellar that she was a member of the People of Praise Movement  a religious sect th",en,,,2,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-22 01:17:14
@Talismancer @CorioboyWayne @davidbewart ,und,,,0,1,15510386,mentone vic australia,3530,4734,False,False,2021-05-22 01:11:36
RT @ShoebridgeMLC: The number 1 issue for the defence of Australia is,en,,,6,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-21 12:33:59
RT @THE_Russell: The fragile veneer that Morrison promotes that he is the protector of women  was shattered the moment Porter and Dutton st,en,,,938,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-21 12:21:55
BT just doesn't want to give up on his 'Lions haven't beaten anybody' shtick. 🤣 #AFLLionsTiger,en,,,0,0,15510386,mentone vic australia,3530,4734,False,False,2021-05-21 12:20:47
RT @RonniSalt: All that effort and he Doesn't. Even. Have. A. Truck. Licence.  #evenronnihasatrucklicenc,en,,,308,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-21 10:54:43
RT @duncanbourne: Has anyone noticed that in every single one of the #LNPscum’s disastrous fuckups a huge amount of taxpayer money ends up,en,,,85,0,15510386,mentone vic australia,3530,4734,True,False,2021-05-21 10:48:33
@davidbewart Spud wouldn't know a 'woke agenda' if he tripped over it. ,en,,,1,3,15510386,mentone vic australia,3530,4734,False,False,2021-05-21 10:39:22
Just posted a photo @ Kupang ,en,123.5977,-10.1787,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2021-05-12 11:50:07
Just posted a photo @ LPMP Nusa Tenggara Timur ,in,123.60282183,-10.18058332,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2021-05-02 13:55:34
Unit Reaksi Cepat (URC) Lembaga Penjaminan Mutu Pendidikan Provinsi Nusa Tenggara Timur diterima oleh Kepala Dinas… ,in,124.56071899999999,-8.211535000000001,0,1,1224598548009742336,east nusa tenggara,141,14,False,False,2021-04-27 04:26:22
Just posted a photo @ Pulau Alor ,en,124.73944444,-8.27666667,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2021-04-27 04:14:31
Just posted a photo @ Kabupaten Malaka ,tl,124.9075,-9.56722222,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2021-04-14 08:06:39
Jangan sampai dilewatkan acara Pembekalan Awal Tes Bakat Skolastik bagi Kepala Sekolah Program Sekolah Penggerak pa… ,in,,,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2021-03-05 09:10:05
Selamat datang di Nusa Tenggara Timur Mas Menteri @nadiemmakarim 🇮🇩 ,in,,,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2020-11-10 22:42:02
Dalam memperingati Hari Sumpah Pemuda ini kiranya semangat Sumpah Pemuda mendorong kita dalam satu semangat untuk m… ,in,,,0,1,1224598548009742336,east nusa tenggara,141,14,False,False,2020-10-28 03:31:25
Selamat jalan Pak Nelis  Terimakasih untuk dedikasi  kebersamaan dan sumbangsih yang telah diberikan selama mengabd… ,in,,,0,0,1224598548009742336,east nusa tenggara,141,14,False,False,2020-10-24 12:35:01
Family 🥰 ... #family #sisterswedding #froganwedding #love #wedding @ Oxley Island  New South Wales  Australia ,en,152.56495,-31.92492,0,0,45567784,old bar,235,1881,False,False,2021-05-22 13:05:49
🥰 My Forever &amp; Always 🥰 ... #myforeverandalways #marriedlife #family #love #husbandandwife @ Lansdowne ,en,152.50794358,-31.74928468,0,0,45567784,old bar,235,1881,False,False,2021-05-22 12:43:11
Happy Hubby 🥰 ... Finally getting to use his new chess pieces ♟ ... #chess #chessboard #chesspieces #hubby… ,en,152.50794358,-31.74928468,0,0,45567784,old bar,235,1881,False,False,2021-05-22 12:36:27
Just posted a photo @ Old Bar  New South Wales ,en,152.58442,-31.96893,0,0,45567784,old bar,235,1881,False,False,2021-05-18 12:48:51
Btp Catch Up &amp; Farewells  We will Miss You Narelle &amp; David 🥰 #workfriends #workfamily #nurses #agedcarenurse… ,en,152.46094,-31.914440000000003,0,0,45567784,old bar,235,1881,False,False,2021-05-18 12:43:30
It’s my favourite time of year ... Love watching my husband play Football ⚽️✨ ... #oldbar #oldbarfc #football… ,en,152.58442,-31.96893,0,0,45567784,old bar,235,1881,False,False,2021-05-12 11:53:28
Happy Star Wars Day... May 4th be with you ✨ ... #starwars #starwarsday #may4thbewithyou @ Old Bar  New South Wales ,en,152.58442,-31.96893,0,0,45567784,old bar,235,1881,False,False,2021-05-04 06:20:09
#froganwedding part 2 ✨ ... #wedding #sisterswedding ,en,,,0,0,45567784,old bar,235,1881,False,False,2021-05-01 23:57:27
Just posted a photo @ Oxley Island  New South Wales  Australia ,en,152.56495,-31.92492,0,0,45567784,old bar,235,1881,False,False,2021-05-01 23:54:18
Saturday Morning Breakfast with @frosty090966 at @tarttcafe ✨ ... #tarttcafe #saturdayvibes #forster… ,en,152.50931,-32.18033,0,0,45567784,old bar,235,1881,False,False,2021-04-24 00:26:24
Autumn Sunsets  📍Oxley Island  NSW  ... #autumn #autumnvibes #oxleyisland #manningvalley #barringtoncoast #TGIF… ,en,152.56495,-31.92492,0,0,45567784,old bar,235,1881,False,False,2021-04-23 09:37:51
🌹🥀 ... #disney #beautyandthebeast #fairytale #love ,und,,,0,0,45567784,old bar,235,1881,False,False,2021-04-19 09:22:03
My Whole World 🌏✨ ... #family #marriedlife #mywholeworld #rottweiler #dogparents #love #puppy @ Old Bar  New South… ,en,152.58442,-31.96893,0,1,45567784,old bar,235,1881,False,False,2021-04-16 20:42:21
Zen mornings in the rainforest 🌳 🌴 🦜 @ Gymea Eco Retreat &amp; Spa ,en,153.42003735,-27.9996335,0,0,79054215,australia,347,791,False,False,2021-05-12 11:53:41
Fills me up every week 💕 @ Gymea Eco Retreat &amp; Spa ,en,153.42003735,-27.9996335,0,0,79054215,australia,347,791,False,False,2021-05-12 01:03:55
Massage. Spa. Relax. Repeat 🔁 @ Gymea Eco Retreat &amp; Spa ,en,153.42003735,-27.9996335,0,0,79054215,australia,347,791,False,False,2021-04-02 23:35:51
These days 💕 #paradise #homeview ,en,,,0,0,79054215,australia,347,791,False,False,2021-03-28 11:09:06
Just one of my favourite places to relax @gymearetreat @ Gymea Eco Retreat &amp; Spa ,en,153.42003735,-27.9996335,0,0,79054215,australia,347,791,False,False,2021-02-18 05:44:01
Just posted a photo @ Lost World Valley ,en,153.06802692,-28.24483001,0,0,79054215,australia,347,791,False,False,2021-02-14 21:25:36
Selling gorgeous new Schutz heels  I have too many and need to cull ,en,,,0,0,79054215,australia,347,791,False,False,2020-12-28 02:26:28
Looking forward to the year to come @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,79054215,australia,347,791,False,False,2020-12-28 02:04:15
"Listen to me sing ""Wonderwall - Acoustic Version"" on #Smule: ",en,,,0,0,79054215,australia,347,791,False,False,2020-12-20 15:12:52
Looking back at this year one last time before heading forward into the next chapter and all it’s adventures! ,en,,,0,0,79054215,australia,347,791,False,False,2020-12-07 00:32:41
Take me back 💕 @museoguggenheim @ Museo Guggenheim Bilbao ,en,-2.9345,43.2681,0,1,79054215,australia,347,791,False,False,2020-11-24 21:21:52
Meet my new favourite owl 🦉 ,en,,,0,0,79054215,australia,347,791,False,False,2020-11-24 02:44:55
What a fun day shooting 💕 ,en,,,0,0,79054215,australia,347,791,False,False,2020-11-20 10:56:52
Onto the next adventure... ,en,,,0,0,79054215,australia,347,791,False,False,2020-11-19 05:08:31
Missing adventures with one of the best @justsay_jes 💕 ,en,,,0,0,79054215,australia,347,791,False,False,2020-11-19 05:06:49
✈️ ☁️ 🏔 ,und,,,0,0,79054215,australia,347,791,False,False,2020-11-19 05:04:14
📷 When the storm clears 💕 (at Gymea Eco Retreat &amp; Spa) ,en,,,0,0,79054215,australia,347,791,False,False,2020-10-29 06:30:20
When the storm clears 💕 @ Gymea Eco Retreat &amp; Spa ,en,153.50273281,-28.17671511,0,0,79054215,australia,347,791,False,False,2020-10-29 06:30:16
📷 Summer days 💕 ,en,,,0,0,79054215,australia,347,791,False,False,2020-10-27 04:37:53
Summer days 💕 ,en,,,0,0,79054215,australia,347,791,False,False,2020-10-27 04:37:48
Just posted a photo @ Camden  New South Wales  Australia ,en,150.69413303,-34.05538794,0,0,116941608,sw sydney - macarthur,275,253,False,False,2021-05-21 22:50:50
#camden #counselling #treatment #relationships #mediation #message #workplacemediation #therapy #negotiation… ,und,150.69413303,-34.05538794,0,0,116941608,sw sydney - macarthur,275,253,False,False,2021-05-03 21:44:30
Just posted a video @ Camden  New South Wales  Australia ,en,150.69413303,-34.05538794,0,0,116941608,sw sydney - macarthur,275,253,False,False,2021-05-02 07:19:22
Just posted a photo @ Times Square  New York City ,en,-73.98552775,40.75794459,0,0,64022319,sydney,82,256,False,False,2021-05-22 03:13:27
Depression isn’t a disease; depression is a normal response to abnormal life experiences. Luv y’all #shalover pleas… ,en,151.20797,-33.867509999999996,0,0,64022319,sydney,82,256,False,False,2021-05-21 09:59:01
Simple “I Love You” means more then money.  Luv y’all #shalover  please stay safe and always be kind one to another… ,en,151.20797,-33.867509999999996,0,0,64022319,sydney,82,256,False,False,2021-05-21 00:02:41
We Are Who We Choose to Be.  Luv y’all #Shalover always stay safe and be kind one to another 💜🙏💜 Shasa Davies Austr… ,en,151.20797,-33.867509999999996,0,1,64022319,sydney,82,256,False,False,2021-05-18 22:23:28
Just posted a photo @ Hilton Los Angeles / Universal City ,en,-118.35838705,34.13719913,0,1,64022319,sydney,82,256,False,False,2021-05-17 17:11:43
Just posted a video @ Times Square  New York City ,en,-73.98552775,40.75794459,0,0,64022319,sydney,82,256,False,False,2021-05-17 00:54:26
I always thank you for what I got. Because My life is maybe someone else’s fairytale!!!💜SD ,en,151.20797,-33.867509999999996,0,0,64022319,sydney,82,256,False,False,2021-05-15 15:09:08
Everyone love curvy! Still part of @horizontmag 💜 Our gorgeous model @allmighty_nicole 💜 ,en,151.20797,-33.867509999999996,0,0,64022319,sydney,82,256,False,False,2021-05-15 02:42:15
Just posted a photo @ Caelum Gallery ,en,-74.0043,40.75012,0,0,64022319,sydney,82,256,False,False,2021-05-14 08:43:43
Just posted a photo @ San Remo Bore Beach ,en,145.38852,-38.53387,0,0,571195600,pearcedale,429,1150,False,False,2021-05-21 11:59:46
Just posted a photo @ Botanic Ridge ,en,145.25486876,-38.14565147,0,0,571195600,pearcedale,429,1150,False,False,2021-05-20 22:38:20
Just posted a photo @ Blind Bight ,en,145.34403,-38.210859899999996,0,0,571195600,pearcedale,429,1150,False,False,2021-05-20 01:46:39
Just posted a photo @ Five Ways  Victoria  Australia ,en,145.317,-38.1667,0,0,571195600,pearcedale,429,1150,False,False,2021-05-20 00:48:42
Just posted a photo @ Cranbourne  Victoria ,en,145.27524847,-38.11283538,0,0,571195600,pearcedale,429,1150,False,False,2021-05-19 02:25:11
Just posted a photo @ Brighton  Victoria  Australia ,en,144.9978,-37.909,0,0,571195600,pearcedale,429,1150,False,False,2021-05-18 07:41:17
Just posted a photo @ Belvedere Reserve ,en,145.15674755,-38.10462753,0,0,571195600,pearcedale,429,1150,False,False,2021-05-18 05:07:02
Just posted a photo @ Hastings Jetty ,en,145.19787216,-38.308524600000005,0,0,571195600,pearcedale,429,1150,False,False,2021-05-18 03:10:57
Just posted a photo @ Hastings  Victoria ,en,145.19128999999998,-38.30771,0,0,571195600,pearcedale,429,1150,False,False,2021-05-18 03:06:37
A little clip I did of some clouds at #tooradin  #instavideo #goprohero7black #djiosmopocket  #powerdirector… ,en,145.38253999999998,-38.21405,0,0,571195600,pearcedale,429,1150,False,False,2021-05-17 22:55:27
Just posted a photo @ Safety Beach  Victoria ,en,144.98987,-38.31568,0,0,571195600,pearcedale,429,1150,False,False,2021-05-17 22:51:40
Just posted a photo @ Port Melbourne  Victoria ,en,144.933,-37.8333,0,0,571195600,pearcedale,429,1150,False,False,2021-05-17 22:40:57
Just posted a photo @ London  United Kingdom ,en,-0.1094,51.5141,0,0,1668775784,merimbula,1094,153,False,False,2021-05-20 10:55:02
Do you understand what mobility is?   Let me know below!!!   Also  what do you think of the subtitles? I’m a one ma… ,en,151.20797,-33.867509999999996,0,0,1668775784,merimbula,1094,153,False,False,2021-05-19 08:11:29
Just posted a photo @ Pambula Village ,en,149.8770715,-36.92853621,0,0,1668775784,merimbula,1094,153,False,False,2021-05-14 01:00:03
I like sitting in high places... I'm just working my way up to the throne 😤 . 📸: @xsrxh_  . #kudamic #teampmbp @ Pe… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-22 10:28:49
"👀 ""Me? Chillin... Wbu?"" . 📸: @xsrxh_  . #kudamic #teampmbp @ Perth  Western Australia ",en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-21 10:23:36
I just heard that Paul Mooney died 😔 DAYUM! RIP P,en,,,0,0,183239708,perth,198,180,False,False,2021-05-21 04:11:21
Looking off into the distance where I'm certain I just caught a glimpse of my moment... I see it coming! . 📸:… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-20 09:58:41
Fun fact - if you scan the barcode on my sweater  you can unlock the power to being a master lyricist 📝 For real 👊🏾… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-19 07:33:37
"Be humble... Sit down! . The street says  ""no stopping"" and I oblige... I'm just pausing... Recalibrating... Then… ",en,115.85799999999999,-31.9513,1,0,183239708,perth,198,180,False,False,2021-05-18 10:07:50
Come vibe out to all my new music at the next Raparound 🔥🔥 . June 11th at the Aberdeen  come rock with ya boi 🙌🏾 .… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-16 13:32:10
@KanhemaPhoto I just saw your mapping project for some under-represented places like Zim 🙌🏾 Awesome to see someone… ,en,,,0,1,183239708,perth,198,180,False,False,2021-05-15 02:57:34
PEACE ✌🏾 . 📸: @pmbp_music . #kudamic #teampmbp @ Perth  Western Australia ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-14 11:51:32
That Cole album is all the 🔥🔥🔥🔥 I knew it'd be 🙆🏾‍♂,en,,,0,0,183239708,perth,198,180,False,False,2021-05-14 07:56:02
💥💥RAPAROUND LINE UP💥💥 @ Perth  Western Australia ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-12 12:07:15
'Raparound Rumble' coming to you LIVE from The Aberdeen on June 11th  8pm - 2am. . Hurry and get your tickets befor… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-10 11:03:20
Happy mother's day ❤ . 🎵: 'I Love You Mama' 🎤: @officialkudamic  🎛: @pmbp_music  . #kudamic #teampmbp #mothersday @… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-09 12:04:28
RT @JColeNC: Just know this was years in the making.   My new album The Off-Season available everywhere 5/14 ,en,,,237370,0,183239708,perth,198,180,True,False,2021-05-05 06:13:52
@raparoundevent = LIT LIT‼️🔥🔥 . June 11th at the Aberdeen! Don't miss out on another epic night. . Get your tickets… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-03 10:04:07
Just one of the new songs in my set 💪🏾'Your Night' - @officialkudamic x @pmbp_music 🔥 . Come see me live at the nex… ,en,115.85799999999999,-31.9513,0,0,183239708,perth,198,180,False,False,2021-05-02 23:08:03
Terima Kasih Basodara @prmi_cikarang Atas ucapannya 💖💖💖💖  Katong sayang @prmi_cikarang… ,in,107.156,-6.25667,0,0,2340644636,kupang,675,294,False,False,2021-05-22 15:29:06
Terima Kasih basodara @prmi_solok atas ucapannya 💓💓💓💓  Katong sayang @prmi_solok   #roadto8thanniversaryprmikupang… ,in,100.6542599,-0.7909699,0,0,2340644636,kupang,675,294,False,False,2021-05-22 15:09:42
Terima Kasih basodara @madridjogja atas ucapannya 💓💓💓💓  Katong sayang @madridjogja   Pak Ketua @taufik.akbar94… ,in,110.36598507,-7.78958761,0,0,2340644636,kupang,675,294,False,False,2021-05-22 15:01:08
Terima kasih buat basodara @forbesmadridista_indonesia Atas ucapannya 💓💓💓💓  Katong sayang @forbesmadridista_indones… ,in,113.4668,-0.8349,0,0,2340644636,kupang,675,294,False,False,2021-05-22 14:00:39
Terima kasih Pak Ketua @madrid_bima Atas ucapannya💓💓💓💓  Katong sayang Paket @madrid_bima… ,in,117.42841200000001,-8.502549,0,0,2340644636,kupang,675,294,False,False,2021-05-22 12:01:41
Terima Kasih Basodara @madrid_bima atas Ucapannya 💓💓💓💓  Katong sayang @madrid_bima… ,in,117.42841200000001,-8.502549,0,0,2340644636,kupang,675,294,False,False,2021-05-22 11:55:39
Terima Kasih Kaka @enong.mario Ketua @prmimaumere atas ucapannya 💓💓💓💓  Katong sayang Paket @enong.mario… ,in,122.23299999999999,-8.61667,0,0,2340644636,kupang,675,294,False,False,2021-05-22 11:06:33
Terima kasih basodara @prmimaumere Atas ucapannya💓💓💓💓  Katong sayang @prmimaumere   #roadto8thAnniversaryPRMIKupang… ,in,122.23299999999999,-8.61667,0,0,2340644636,kupang,675,294,False,False,2021-05-22 10:42:23
Terima kasih kakak @khaerul_umam__ Salah satu senior @prmi_balinusra 💓💓💓  Katong sayang @khaerul_umam__… ,in,116.667,-8.5,0,1,2340644636,kupang,675,294,False,False,2021-05-22 10:10:37
Terima Kasih Kesayangan @masita_alarcon Atas ucapannya 💓💓💓💓  Katong sayang @masita_alarcon @madrid_bima… ,in,117.42841200000001,-8.502549,0,0,2340644636,kupang,675,294,False,False,2021-05-22 09:45:51
Terima Kasih Basodara @prmi_ende Atas Ucapannya 💓💓💓💓  Katong sayang @prmi_ende   #roadto8thAnniversaryPRMIKupang @… ,in,121.65858723,-8.84803368,0,0,2340644636,kupang,675,294,False,False,2021-05-22 09:36:57
Kredit Komunitas Khusus Member PRMI Kupang Limit Kredit Rp 5.000.000 Info lebih lanjut Hub CP tertera.… ,in,123.59833,-10.16938,0,0,2340644636,kupang,675,294,False,False,2021-05-22 06:00:07
Last Match💪💪💪 Do your best buddy💟💟💟  #campeon35 #roadto8thAnniversaryPRMIKupang @ Kota Kupang  Nusa Tenggara Timur ,in,123.59833,-10.16938,0,0,2340644636,kupang,675,294,False,False,2021-05-22 04:23:42
Last Match 💪💪💪 Do your best buddy👌  #campeon35 @ Kota Kupang  Nusa Tenggara Timur ,in,123.59833,-10.16938,0,0,2340644636,kupang,675,294,False,False,2021-05-22 04:16:34
Terima kasih basodara samua di @prmi_regional_sumba atas ucapannya💓💓💓💓  Katong sayang @prmi_regional_sumba   Pak Ke… ,in,120.24701,-9.66053,0,0,2340644636,kupang,675,294,False,False,2021-05-22 03:47:14
Terima Kasih basodara @madridistakendal Atas Ucapannya 💓💓💓💓  Katong sayang @madridistakendal   BETA MADRIDISTA… ,in,110.11708,-7.0736726999999995,0,0,2340644636,kupang,675,294,False,False,2021-05-21 14:39:12
Terima Kasih Untuk  Basodara Semua di @prmiregionallembata atas ucapannya 💓💓💓  Katong Sayang @prmiregionallembata… ,in,107.34380129,-6.34185513,0,0,2340644636,kupang,675,294,False,False,2021-05-21 11:06:20
Terima Kasih Basodara @mi_kotabaru Atas ucapannya 💓💓💓💓  Katong sayang @mi_kotabaru… ,in,116.21700000000001,-3.23333,0,0,2340644636,kupang,675,294,False,False,2021-05-21 10:49:51
Terima Kasih Basodara @prmipalopo_official Atas ucapannya💓💓💓  Katong sayang @prmipalopo_official… ,in,120.32966343,-2.55562903,0,0,2340644636,kupang,675,294,False,False,2021-05-21 08:20:37
Selamat ulang tahun @obbypareres (Member PRMI Kupang)💓💓💓💓 Sehat dan Sukses selalu.  #selamatulangtahun… ,in,123.59833,-10.16938,0,0,2340644636,kupang,675,294,False,False,2021-05-21 07:35:52
Well apparently the purpose of that cue is really about discouraging students from hunching forward. But triangle i… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-22 11:43:10
Doesn't the shadow of my arm look fierce? 😂  Anyways  so today in teacher training we spent time unpacking triangle… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-22 11:37:58
Went to an ashtanga class this week and it was a real killer! The hardest part was all the refining cues Felt like… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-21 07:47:39
#canberrafitness #canberralocals #canberralocal #canberralife #canberra #yogaeverywhere #inclusiveyoga… ,und,,,0,0,1373931546994900992,,18,84,False,False,2021-05-20 13:05:44
3. Avoid gendered cues. ALL bodies are different  so think about your cues and consider whether they carry any assu… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-20 13:05:09
2. Pronouns! Pronouns are not big deal  so set the example by introducing yourself by name and stating your pronoun… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-20 13:04:26
1. Representation- slot of marketing material (particularly for yoga studios) show the same faces. Look at your mat… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-20 13:03:41
As yoga teachers  we strive to create inclusive spaces. But for some queer folks  a yoga studio can be really trigg… ,en,,,0,1,1373931546994900992,,18,84,False,False,2021-05-20 13:02:26
The Yoga Sutras of Patanjali ,in,,,0,0,1373931546994900992,,18,84,False,False,2021-05-17 11:50:15
IDAHOBIT celebrates LGBTQIA+ people globally  and raises awareness for the work still needed to combat discriminati… ,en,,,0,0,1373931546994900992,,18,84,False,False,2021-05-17 03:13:15
The stats are sobering.  75% of LGBTQIA+ youth experience some form of discrimination and 77% of trans &amp; gender div… ,en,,,0,1,1373931546994900992,,18,84,False,False,2021-05-17 03:12:14
Happy Friday friends! 😂  🏳️‍🌈  #yogamemes #yogaeveryday #yoginislife #yogaeverywhere #canberralocals… ,en,,,0,2,1373931546994900992,,18,84,False,False,2021-05-14 01:35:02
I love that working from home means I get to spend my lunch breaks with these guys.   A pic from my walk today.… ,en,,,0,2,1373931546994900992,,18,84,False,False,2021-05-13 12:03:05
Hey yogis!   Gimme your best Camel (Ustrasana) cues/tips. In particular  any advice to protect the lower back is mu… ,en,,,0,1,1373931546994900992,,18,84,False,False,2021-05-12 12:11:07
Hi yogis!   Free student led yoga tonight at 7pm. Hope to see you!   #yogaclass #yogaeverywhere #yoga #YogaFlow… ,en,,,1,0,1373931546994900992,,18,84,False,False,2021-05-10 01:10:04
RT @DalaiLama: At this critical time  during this alarming Covid-19 surge  I have asked the Dalai Lama Trust to make a donation to the PM-C,en,,,1659,0,1373931546994900992,,18,84,True,False,2021-05-08 07:27:40
Bridge pose is my favourite. Especially because I'm trying to strengthen my glutes and hamstrings. It also helps to… ,en,,,1,1,1373931546994900992,,18,84,False,False,2021-05-08 01:05:03
Today I'm practicing crow (again). I can't hold it a *bit* longer. But it's still a challenge.   Hit me up with you… ,en,,,1,0,1373931546994900992,,18,84,False,False,2021-05-07 02:56:20
RT @PainSci: Vaccination is BY FAR the lesser of evils. It’s not even close. And COVID seems to become an even greater evil by the day—new,en,,,6,0,1373931546994900992,,18,84,True,False,2021-05-06 12:50:26
#yoga #traumaawareness #thebodykeepsthescore #besselvanderkolk #queer #lgbtqcanberra #queerberra #canberralocals… ,und,,,0,0,1373931546994900992,,18,84,False,False,2021-05-06 12:48:05
Happy Birthday Kate! Just one year shy of a COVID vaccination… @ North Melbourne  Victoria ,en,144.9497,-37.8031,0,1,23491405,melbourne,16,99,False,False,2021-05-18 13:22:40
These cats actually scrub up pretty well… #nbca #midtermconcert @ Ringwood  Victoria ,en,145.22919259,-37.81266036,0,0,23491405,melbourne,16,99,False,False,2021-05-12 12:12:32
First win! Go Colts! @ J J Holland Park ,en,144.92486,-37.79681,0,0,23491405,melbourne,16,99,False,False,2021-04-25 02:10:16
5th place at the Districts- on his way to Divisional! Better take this seriously now... #dawntrainingwithmum @ Aber… ,en,144.9,-37.7625,0,0,23491405,melbourne,16,99,False,False,2021-04-23 01:45:52
Tbh  this 2021 reboot of Picnic at Hanging Rock is a little overcooked... @ The District Docklands ,en,144.93811999,-37.81293007,0,0,23491405,melbourne,16,99,False,False,2021-04-13 13:19:31
Droppin’ on the weekend. @ BOUNCEinc ,en,144.89694,-37.72352,0,0,23491405,melbourne,16,99,False,False,2021-04-09 04:32:21
Sliding into Wednesday @ Prahran Park Basketball Court  Melbourne  Australia ,en,144.996124,-37.8472651,0,0,23491405,melbourne,16,99,False,False,2021-04-07 00:09:27
Just posted a photo @ North Melbourne  Victoria ,en,144.9497,-37.8031,0,0,23491405,melbourne,16,99,False,False,2021-03-12 01:45:43
Bitch stole my look. #karencut #groomingfail @ North Melbourne  Victoria ,en,144.9497,-37.8031,0,0,23491405,melbourne,16,99,False,False,2021-02-25 11:26:21
All hail the Queen! 10.10.01 - 12.02.21 ,en,,,0,0,23491405,melbourne,16,99,False,False,2021-02-12 05:51:12
Three  Five  Work  Home. @ North Melbourne  Victoria ,en,144.9497,-37.8031,0,0,23491405,melbourne,16,99,False,False,2021-01-27 23:26:20
#invasionday #alwayswasalwayswillbe #changethedate ,und,,,0,0,23491405,melbourne,16,99,False,False,2021-01-25 23:04:25
Birthday weekend closing ceremony. Special thanks to the Farrants for the digs and epic cake. ,en,,,0,1,23491405,melbourne,16,99,False,False,2021-01-25 00:58:34
Best news of 2021 so far! ,en,,,0,0,23491405,melbourne,16,99,False,False,2021-01-09 01:25:28
We was ‘ere ‘21 @ Halls Gap  Victoria ,en,142.52369,-37.14796,0,0,23491405,melbourne,16,99,False,False,2021-01-04 06:33:59
So this happened #todayshow #todayshowaustralia Thank to @brucekeebaugh for making this happen. You really are the… ,en,144.98131124,-37.84766497,0,0,23491405,melbourne,16,99,False,False,2020-12-05 00:03:03
Getting my Halloween on... #didntusedtobeathing #buticaved @ North Melbourne  Victoria ,en,144.9497,-37.8031,0,0,23491405,melbourne,16,99,False,False,2020-10-31 09:32:35
Callum- making the magic happen since 2005. #15today #covidbirthday @ North Melbourne  Victoria ,en,144.9497,-37.8031,0,0,23491405,melbourne,16,99,False,False,2020-10-22 12:03:54
My friend Raymond was visiting and my tabby cat Mae strolled out then laying her head on his shoe she slept.❤️ @ Sy… ,en,151.20797,-33.867509999999996,0,0,352214988,sydney australia,101,542,False,False,2021-05-17 09:13:58
The show Dog House was on and the cats were aware but not as mesmerised as my chi Peanut who also growled a little… ,en,151.20797,-33.867509999999996,0,0,352214988,sydney australia,101,542,False,False,2021-05-15 04:09:45
How beautiful is my ginger cat Ruby posing like a supermodel🏆 @ Sydney  Australia ,en,151.20797,-33.867509999999996,0,0,352214988,sydney australia,101,542,False,False,2021-05-14 12:31:11
